name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr
Agate Assault,R,"BR,RG,UR,WR",0.5456485355648536,0.5300656897422941,0.5370094386487829
Alania's Pathmaker,R,"BR,RG,UR,WR",0.5381314827251698,0.5151940158952781,0.5202294984667128
Artist's Talent,R,"BR,RG,UR,WR",0.44696969696969696,0.4084507042253521,0.4097222222222222
Banishing Light,W,"WU,WG,WB,WR",0.5458898193698599,0.5330048132019253,0.5443069429948809
"Beza, the Bounding Spring",W,"WU,WG,WB,WR",0.5636234626300851,0.5946704067321178,0.5986560781918143
Blacksmith's Talent,R,"BR,RG,UR,WR",0.5475129047395589,0.5719483956334767,0.5521416679279552
Blooming Blast,R,"BR,RG,UR,WR",0.5451581975071907,0.5358554488989271,0.5370370370370371
Brambleguard Captain,R,"BR,RG,UR,WR",0.5475601529120756,0.5494943303708244,0.5469339154594165
Brave-Kin Duo,W,"WU,WG,WB,WR",0.5417319098457889,0.5435688325503059,0.5211947252381547
Brazen Collector,R,"BR,RG,UR,WR",0.5478596362300202,0.5874306106264869,0.5448954489544895
Brightblade Stoat,W,"WU,WG,WB,WR",0.5533335863089591,0.5934221146085553,0.5656575395295025
Builder's Talent,W,"WU,WG,WB,WR",0.5276059564719359,0.5297225891677675,0.5247747747747747
Byway Barterer,R,"BR,RG,UR,WR",0.552566511719909,0.562992125984252,0.5658425832492432
Caretaker's Talent,W,"WU,WG,WB,WR",0.5414191934979681,0.5567970204841713,0.5789049919484702
Carrot Cake,W,"WU,WG,WB,WR",0.5475670143019171,0.5341341036946936,0.543361581920904
Conduct Electricity,R,"BR,RG,UR,WR",0.5151074210391167,0.5040650406504065,0.5122931442080378
Coruscation Mage,R,"BR,RG,UR,WR",0.5356288118582567,0.5392371766768961,0.532912889239259
Crumb and Get It,W,"WU,WG,WB,WR",0.5481014628073452,0.5539250175897075,0.5501517194875253
Dawn's Truce,W,"WU,WG,WB,WR",0.4692982456140351,0.42731277533039647,0.43727598566308246
Dewdrop Cure,W,"WU,WG,WB,WR",0.5246721643909693,0.48625592417061614,0.495873968492123
"Dragonhawk, Fate's Tempest",R,"BR,RG,UR,WR",0.5681043129388165,0.6106604866743917,0.6369107321965898
Driftgloom Coyote,W,"WU,WG,WB,WR",0.5456048498208873,0.5371851851851852,0.5504037191093711
Emberheart Challenger,R,"BR,RG,UR,WR",0.556122142899994,0.5952925792742726,0.5888517618469016
Essence Channeler,W,"WU,WG,WB,WR",0.5239179954441914,0.5272331154684096,0.5089285714285714
Feather of Flight,W,"WU,WG,WB,WR",0.5600802041560335,0.5662162162162162,0.5731107036000386
Festival of Embers,R,"BR,RG,UR,WR",0.46411483253588515,0.3888888888888889,0.4177215189873418
Flamecache Gecko,R,"BR,RG,UR,WR",0.5566117004516332,0.5596385542168675,0.55707008123365
Flowerfoot Swordmaster,W,"WU,WG,WB,WR",0.5494265682314157,0.5615584415584416,0.5465458255806974
Frilled Sparkshooter,R,"BR,RG,UR,WR",0.514240358576898,0.50632149307646,0.5001239771881973
Harnesser of Storms,R,"BR,RG,UR,WR",0.5053421888535952,0.4301270417422868,0.48148148148148145
Harvestrite Host,W,"WU,WG,WB,WR",0.5585311606372838,0.5765600419507079,0.5617636766592792
Heartfire Hero,R,"BR,RG,UR,WR",0.5605809851487304,0.6202905397425298,0.5745553277553056
Hearthborn Battler,R,"BR,RG,UR,WR",0.5374531835205992,0.5105633802816901,0.5195098355369235
Hired Claw,R,"BR,RG,UR,WR",0.5542181978798587,0.6314122862571248,0.574116965836711
Hoarder's Overflow,R,"BR,RG,UR,WR",0.43103448275862066,0.40414507772020725,0.41019955654101997
Hop to It,W,"WU,WG,WB,WR",0.5503992315543015,0.5588954910870325,0.5594734367653973
Intrepid Rabbit,W,"WU,WG,WB,WR",0.5596206494544216,0.5656953947874221,0.5694307057338746
Jackdaw Savior,W,"WU,WG,WB,WR",0.5546794208893485,0.5382262996941896,0.5507343124165555
Jolly Gerbils,W,"WU,WG,WB,WR",0.5379597345630412,0.5472239948947033,0.5234714575485366
Kindlespark Duo,R,"BR,RG,UR,WR",0.482990906028966,0.47525773195876286,0.45507375949932943
Lifecreed Duo,W,"WU,WG,WB,WR",0.5160154875043999,0.49122807017543857,0.4926882108683878
Mabel's Mettle,W,"WU,WG,WB,WR",0.5404805030586788,0.532275831680987,0.5337587865334813
Manifold Mouse,R,"BR,RG,UR,WR",0.5840376826906145,0.6716488730723607,0.6641634456101602
Might of the Meek,R,"BR,RG,UR,WR",0.5438948482598461,0.5372599741319272,0.5305887862403679
Mouse Trapper,W,"WU,WG,WB,WR",0.5375260184359203,0.5246356696738376,0.5171415153412648
Nettle Guard,W,"WU,WG,WB,WR",0.5520395734420444,0.5596424888277759,0.5406787243561066
Parting Gust,W,"WU,WG,WB,WR",0.5308866515102306,0.4995840266222962,0.5148741418764302
Pileated Provisioner,W,"WU,WG,WB,WR",0.5407920544172266,0.5387651536509727,0.5438173893094747
Playful Shove,R,"BR,RG,UR,WR",0.5385627250069233,0.5317618857371155,0.5295272078501339
Quaketusk Boar,R,"BR,RG,UR,WR",0.5499837451235371,0.5468873128447597,0.5585347015337084
Rabbit Response,W,"WU,WG,WB,WR",0.5342805683410046,0.5202552719200888,0.523445294313269
Rabid Gnaw,R,"BR,RG,UR,WR",0.562784683652179,0.58382815228781,0.5859719749167763
Raccoon Rallier,R,"BR,RG,UR,WR",0.5406975759321058,0.5429145536312314,0.5186662483753866
Repel Calamity,W,"WU,WG,WB,WR",0.5526993727598566,0.5637052341597796,0.5598931275048241
Reptilian Recruiter,R,"BR,RG,UR,WR",0.5108269394714408,0.5088547815820543,0.49882019820670126
Roughshod Duo,R,"BR,RG,UR,WR",0.5491990846681922,0.5399230943225515,0.5381127512721043
Salvation Swan,W,"WU,WG,WB,WR",0.5586859948562076,0.5558802045288532,0.5827671402100062
Sazacap's Brew,R,"BR,RG,UR,WR",0.52555116605072,0.49563376554644084,0.49022522007545444
Seasoned Warrenguard,W,"WU,WG,WB,WR",0.5385929326358493,0.5819916517590936,0.5369444444444444
Season of the Bold,R,"BR,RG,UR,WR",0.538860103626943,0.5397350993377483,0.5362819626814098
Season of the Burrow,W,"WU,WG,WB,WR",0.5563725490196079,0.5606860158311345,0.5931603773584906
Shrike Force,W,"WU,WG,WB,WR",0.547448567970956,0.5528023598820059,0.5422124238101413
Sonar Strike,W,"WU,WG,WB,WR",0.5299457074991517,0.528538520604044,0.5226811103588355
Star Charter,W,"WU,WG,WB,WR",0.508556667742977,0.46502057613168724,0.4889267461669506
Starfall Invocation,W,"WU,WG,WB,WR",0.5271800679501699,0.5180863477246208,0.5233415233415234
Steampath Charger,R,"BR,RG,UR,WR",0.5303883881230117,0.5047797563261481,0.509945908218461
Stormsplitter,R,"BR,RG,UR,WR",0.44807121661721067,0.4339622641509434,0.3983739837398374
Sunspine Lynx,R,"BR,RG,UR,WR",0.5330100125156445,0.5053037608486017,0.5090016366612111
Take Out the Trash,R,"BR,RG,UR,WR",0.5548312264164794,0.5634193494158191,0.5580450385447917
Teapot Slinger,R,"BR,RG,UR,WR",0.525636192271442,0.5163934426229508,0.5111607142857143
Thistledown Players,W,"WU,WG,WB,WR",0.5394156982185091,0.5409819837655909,0.5254824344383968
Valley Flamecaller,R,"BR,RG,UR,WR",0.5496997998665777,0.5684210526315789,0.549264705882353
Valley Questcaller,W,"WU,WG,WB,WR",0.5790979307714313,0.6651352730985196,0.6325459317585301
Valley Rally,R,"BR,RG,UR,WR",0.538828374790007,0.5196296296296297,0.5321375186846039
Warren Elder,W,"WU,WG,WB,WR",0.547153585965717,0.5442030544203055,0.536537032449839
Warren Warleader,W,"WU,WG,WB,WR",0.5687934027777778,0.6191677175283733,0.6189655172413793
War Squeak,R,"BR,RG,UR,WR",0.5111904554558914,0.4740805097017087,0.4862627474505099
Wax-Wane Witness,W,"WU,WG,WB,WR",0.4953248621433709,0.4837758112094395,0.4835505896958411
Whiskerquill Scribe,R,"BR,RG,UR,WR",0.5449668277500205,0.5431133593929639,0.5266935685462272
Whiskervale Forerunner,W,"WU,WG,WB,WR",0.55181599636151,0.581866870696251,0.5728349741364925
Wildfire Howl,R,"BR,RG,UR,WR",0.5126010461245839,0.5208333333333334,0.5037037037037037
